"NetDemand","wM","wM_s95","Posan","Dow","Trend","NetDemand.48","Holy","Year","Date","Time"
39636,17.7225395435542,14.3147736193026,0.357554654946059,1,0.792721157639047,0.167160448106657,1,2015,2015-05-11,"12:00:00"
39739,12.9169080632808,12.9852833145523,0.360294537359438,2,0.793219424087031,0.400055550411999,1,2015,2015-05-12,"12:00:00"
39696,14.6116333224199,11.2404197300529,0.363034419772818,3,0.793717690535014,0.404823627441904,1,2015,2015-05-13,"12:00:00"
41083,10.1203708629124,10.7188332268568,0.365774302186198,4,0.794215956982997,0.402833071011943,1,2015,2015-05-14,"12:00:00"
39472,11.6774273464067,9.06428284141571,0.368514184599578,5,0.79471422343098,0.467040088880659,1,2015,2015-05-15,"12:00:00"
34528,14.8750940021545,12.4968263672088,0.371254067012957,6,0.795212489878963,0.392463660772151,1,2015,2015-05-16,"12:00:00"
33890,13.3002011242541,11.0117217635156,0.373993949426337,7,0.795710756326946,0.163595963336728,1,2015,2015-05-17,"12:00:00"
41499,11.2049516223723,10.7386552966208,0.376733831839717,1,0.796209022774929,0.134061660957319,1,2015,2015-05-18,"12:00:00"
40672,11.3009531490755,9.32630739089502,0.379473714253097,2,0.796707289222912,0.486297565040274,1,2015,2015-05-19,"12:00:00"
40696,11.937055080021,8.92313586956186,0.382213596666476,3,0.797205555670895,0.44801407277104,1,2015,2015-05-20,"12:00:00"
39745,14.9394154749326,10.50225453078,0.384953479079856,4,0.797703822118878,0.449125081011018,1,2015,2015-05-21,"12:00:00"
38954,15.4578235298884,12.5906779087769,0.387693361493236,5,0.798202088566861,0.405101379501898,1,2015,2015-05-22,"12:00:00"
34045,15.7301441502271,14.1646491083734,0.390433243906616,6,0.798700355014844,0.36848439959263,1,2015,2015-05-23,"12:00:00"
33018,15.7492162607521,13.2296175512241,0.393173126319995,7,0.799198621462827,0.141236922507175,2,2015,2015-05-24,"12:00:00"
33465,13.9321794217861,12.4528625178297,0.395913008733375,1,0.79969688791081,0.0936950282381261,2,2015,2015-05-25,"12:00:00"
38756,15.178249552101,12.6010005721159,0.398652891146755,2,0.800195154358793,0.114387556707712,1,2015,2015-05-26,"12:00:00"
38600,14.0511081964937,11.7263822510378,0.401392773560135,3,0.800693420806776,0.359318581612814,1,2015,2015-05-27,"12:00:00"
38637,14.0755795152576,12.8019711694448,0.404132655973514,4,0.80119168725476,0.352097028052958,1,2015,2015-05-28,"12:00:00"
39196,10.8586402643764,11.0940356353926,0.406872538386894,5,0.801689953702743,0.353809832422924,1,2015,2015-05-29,"12:00:00"
34018,13.1176706167578,9.90669950056299,0.409612420800274,6,0.802188220150726,0.379687066012406,1,2015,2015-05-30,"12:00:00"
34338,13.503917588108,12.3367877713116,0.412352303213654,7,0.802686486598709,0.1399870382372,1,2015,2015-05-31,"12:00:00"
39188,12.4716757340648,10.2880072192357,0.415092185627033,1,0.803184753046692,0.154800481436904,1,2015,2015-06-01,"12:00:00"
39648,14.984949106246,12.4734943239142,0.417832068040413,2,0.803683019494675,0.379316729932414,1,2015,2015-06-02,"12:00:00"
39281,14.9102934318658,13.1728385574742,0.420571950453793,3,0.804181285942658,0.400611054531988,1,2015,2015-06-03,"12:00:00"
39343,18.1170496777908,12.9188793898984,0.423311832867173,4,0.804679552390641,0.383621886862328,1,2015,2015-06-04,"12:00:00"
39640,21.1319276086931,16.5042913497453,0.426051715280553,5,0.805177818838624,0.38649199148227,1,2015,2015-06-05,"12:00:00"
33124,15.0760110335576,13.3576282931369,0.428791597693932,6,0.805676085286607,0.400240718451995,1,2015,2015-06-06,"12:00:00"
32446,15.0894168014082,12.3805814944146,0.431531480107312,7,0.80617435173459,0.098601981298028,1,2015,2015-06-07,"12:00:00"
38394,15.3940360377247,12.5798022206391,0.434271362520692,1,0.806672618182573,0.0672159985186557,1,2015,2015-06-08,"12:00:00"
38815,13.5990488561216,10.9158008073394,0.437011244934072,2,0.807170884630556,0.342560873993149,1,2015,2015-06-09,"12:00:00"
39311,14.1845582504081,11.2827504999261,0.439751127347451,3,0.807669151078539,0.362049810202759,1,2015,2015-06-10,"12:00:00"
39494,19.9139361330425,13.2255807414798,0.442491009760831,4,0.808167417526522,0.3850106471623,1,2015,2015-06-11,"12:00:00"
38817,19.9320357368515,15.6730133738245,0.445230892174211,5,0.808665683974505,0.39348208499213,1,2015,2015-06-12,"12:00:00"
34378,14.5733640316825,16.1210660166606,0.447970774587591,6,0.809163950422488,0.362142394222757,1,2015,2015-06-13,"12:00:00"
33317,12.9823023075433,13.8922584309152,0.45071065700097,7,0.809662216870471,0.156652161836867,1,2015,2015-06-14,"12:00:00"
38889,15.132240210421,12.3678110558466,0.45345053941435,1,0.810160483318455,0.107536339227849,1,2015,2015-06-15,"12:00:00"
38575,17.8939255993391,13.5023698448671,0.45619042182773,2,0.810658749766438,0.36547541894269,1,2015,2015-06-16,"12:00:00"
38909,18.4671102802738,15.8884531760647,0.45893030424111,3,0.811157016214421,0.350939727802981,1,2015,2015-06-17,"12:00:00"
38841,15.3070226215103,15.7306026090157,0.461670186654489,4,0.811655282662404,0.366401259142672,1,2015,2015-06-18,"12:00:00"
38058,15.1643298311753,14.2545299177877,0.464410069067869,5,0.812153549110387,0.363253402462735,1,2015,2015-06-19,"12:00:00"
33614,16.5867928519162,14.9703917753833,0.467149951481249,6,0.81265181555837,0.32700675863346,1,2015,2015-06-20,"12:00:00"
32534,16.6799348251854,15.2995205112733,0.469889833894629,7,0.813150082006353,0.121285066197574,1,2015,2015-06-21,"12:00:00"
38755,13.172276931198,13.3939183398611,0.472629716308008,1,0.813648348454336,0.0712896953985742,1,2015,2015-06-22,"12:00:00"
38451,15.6284483657906,13.5125547914298,0.475369598721388,2,0.814146614902319,0.359272289602815,1,2015,2015-06-23,"12:00:00"
39372,19.0466320913275,15.1292809228763,0.478109481134768,3,0.814644881350302,0.345199518563096,1,2015,2015-06-24,"12:00:00"
39447,19.8788221679199,16.2293084409807,0.480849363548148,4,0.815143147798285,0.387834459772243,1,2015,2015-06-25,"12:00:00"
39304,20.2943433873552,17.5008957033945,0.483589245961527,5,0.815641414246268,0.391306360522174,1,2015,2015-06-26,"12:00:00"
33814,19.7061794167284,16.6791270228061,0.486329128374907,6,0.816139680694251,0.384686603092306,1,2015,2015-06-27,"12:00:00"
32814,18.5638956228532,17.4210078633286,0.489069010788287,7,0.816637947142234,0.130543468197389,1,2015,2015-06-28,"12:00:00"
39180,19.5582954931841,16.4806892975586,0.491808893201667,1,0.817136213590217,0.084251458198315,1,2015,2015-06-29,"12:00:00"
40291,24.1765561692305,18.7376084662449,0.494548775615047,2,0.8176344800382,0.378946393852421,1,2015,2015-06-30,"12:00:00"
41358,30.1939892350111,22.9885770622923,0.497288658028426,3,0.818132746486184,0.430376816961392,1,2015,2015-07-01,"12:00:00"
40099,20.8700464053501,21.7556425646768,0.500028540441806,4,0.818631012934167,0.479770391630405,1,2015,2015-07-02,"12:00:00"
39495,21.3035691659892,17.6108605539968,0.502768422855186,5,0.81912927938215,0.42148875104157,1,2015,2015-07-03,"12:00:00"
34632,22.4614344026727,19.2544999021595,0.505508305268566,6,0.819627545830133,0.393528377002129,1,2015,2015-07-04,"12:00:00"
33145,16.8552018047573,17.110519787666,0.508248187681945,7,0.820125812278116,0.168410332376632,1,2015,2015-07-05,"12:00:00"
38501,19.004604348055,15.8612505016375,0.510988070095325,1,0.820624078726099,0.0995741135080085,1,2015,2015-07-06,"12:00:00"
38517,19.0208328513752,17.2396175755178,0.513727952508705,2,0.821122345174082,0.34751411906305,1,2015,2015-07-07,"12:00:00"
38899,17.3480253991965,16.1491930784332,0.516467834922085,3,0.821620611622065,0.348254791223035,1,2015,2015-07-08,"12:00:00"
38497,16.2119788316492,14.3347477720888,0.519207717335464,4,0.822118878070048,0.365938339042681,1,2015,2015-07-09,"12:00:00"
38835,20.5067640186142,16.226696858712,0.521947599748844,5,0.822617144518031,0.347328951023053,1,2015,2015-07-10,"12:00:00"
33398,21.2492605231546,18.9016288421828,0.524687482162224,6,0.823115410966014,0.36297565040274,1,2015,2015-07-11,"12:00:00"
32626,18.4225245043918,17.4350820989583,0.527427364575604,7,0.823613677413997,0.111285992037774,1,2015,2015-07-12,"12:00:00"
38811,17.0065756240791,16.536602677875,0.530167246988983,1,0.82411194386198,0.075548560318489,1,2015,2015-07-13,"12:00:00"
38771,17.1902482139351,16.9953703826822,0.532907129402363,2,0.824610210309963,0.361864642162763,1,2015,2015-07-14,"12:00:00"
38646,18.0236230108306,16.9607859360343,0.535647011815743,3,0.825108476757946,0.3600129617628,1,2015,2015-07-15,"12:00:00"
38656,19.4669553267392,16.8666159736353,0.538386894229123,4,0.825606743205929,0.354226460512915,1,2015,2015-07-16,"12:00:00"
38326,19.5045747746203,18.0295835496117,0.541126776642502,5,0.826105009653912,0.354689380612906,1,2015,2015-07-17,"12:00:00"
32763,18.4414551034958,16.0842653848492,0.543866659055882,6,0.826603276101895,0.339413017313212,1,2015,2015-07-18,"12:00:00"
32562,18.6300110362975,16.2796126724714,0.546606541469262,7,0.827101542549879,0.0818905656883622,1,2015,2015-07-19,"12:00:00"
38204,18.0061786906194,16.5092028518905,0.549346423882642,1,0.827599808997862,0.0725858716785483,1,2015,2015-07-20,"12:00:00"
38477,20.0289930617847,17.0440820313599,0.552086306296022,2,0.828098075445845,0.333765392093325,1,2015,2015-07-21,"12:00:00"
38191,18.7177363686356,17.1996888495041,0.554826188709401,3,0.828596341893828,0.346403110823072,1,2015,2015-07-22,"12:00:00"
38212,16.8875564945933,15.0882452190591,0.557566071122781,4,0.829094608341811,0.333163595963337,1,2015,2015-07-23,"12:00:00"
38311,15.7996114293675,15.6486812273878,0.560305953536161,5,0.829592874789794,0.334135728173317,1,2015,2015-07-24,"12:00:00"
32803,17.1722927318026,13.6433722086402,0.56304583594954,6,0.830091141237777,0.338718637163226,1,2015,2015-07-25,"12:00:00"
33046,13.8965895668731,14.0032136462257,0.56578571836292,7,0.83058940768576,0.0837422460883252,1,2015,2015-07-26,"12:00:00"
38030,16.7342860136635,15.1141452713831,0.5685256007763,1,0.831087674133743,0.0949912045181002,1,2015,2015-07-27,"12:00:00"
37613,15.7343632329264,14.7248359034506,0.57126548318968,2,0.831585940581726,0.325710582353486,1,2015,2015-07-28,"12:00:00"
37449,15.6604928868238,13.4787235781478,0.574005365603059,3,0.832084207029709,0.306406814183872,1,2015,2015-07-29,"12:00:00"
37164,14.981440540328,13.7111746563259,0.576745248016439,4,0.832582473477692,0.298814924544024,1,2015,2015-07-30,"12:00:00"
36839,17.4407878521037,13.4548409342418,0.579485130429819,5,0.833080739925675,0.285621701694288,1,2015,2015-07-31,"12:00:00"
32338,17.1474539459937,14.2642562736899,0.582225012843199,6,0.833579006373658,0.270576798444588,1,2015,2015-08-01,"12:00:00"
31913,18.6629363463122,15.0704918476141,0.584964895256579,7,0.834077272821641,0.0622164614387557,1,2015,2015-08-02,"12:00:00"
37507,20.7144809774618,18.6706434244668,0.587704777669958,1,0.834575539269624,0.0425423571891492,1,2015,2015-08-03,"12:00:00"
36653,18.6479534162281,16.6286230329676,0.590444660083338,2,0.835073805717607,0.30149986112397,1,2015,2015-08-04,"12:00:00"
37450,18.5399172857605,16.3310312257486,0.593184542496718,3,0.835572072165591,0.261966484584761,1,2015,2015-08-05,"12:00:00"
37332,18.7669817904657,17.0671167022857,0.595924424910098,4,0.836070338613574,0.298861216554023,1,2015,2015-08-06,"12:00:00"
37611,19.1632822516261,15.8055280697264,0.598664307323477,5,0.836568605061557,0.293398759374132,1,2015,2015-08-07,"12:00:00"
32759,20.641062133443,17.0603866215054,0.601404189736857,6,0.83706687150954,0.306314230163874,1,2015,2015-08-08,"12:00:00"
32133,21.3193913161301,17.6220660653877,0.604144072150237,7,0.837565137957523,0.0817053976483659,1,2015,2015-08-09,"12:00:00"
38179,19.8642341792302,18.8462783906451,0.606883954563617,1,0.838063404405506,0.0527265993889455,1,2015,2015-08-10,"12:00:00"
37789,17.5662725986883,16.3315100980668,0.609623836976996,2,0.838561670853489,0.332608091843348,1,2015,2015-08-11,"12:00:00"
38247,18.6734935431111,16.1361757160319,0.612363719390376,3,0.839059937301472,0.314554207943709,1,2015,2015-08-12,"12:00:00"
38867,19.2336189759369,17.1703050367757,0.615103601803756,4,0.839558203749455,0.335755948523285,1,2015,2015-08-13,"12:00:00"
39002,19.0177319880063,17.7044740204992,0.617843484217136,5,0.840056470197438,0.364456994722711,1,2015,2015-08-14,"12:00:00"
32969,16.5072325965922,15.3079301314036,0.620583366630515,6,0.840554736645421,0.370706416072586,1,2015,2015-08-15,"12:00:00"
32024,17.6946210581623,14.4633897352277,0.623323249043895,7,0.841053003093404,0.0914267197481715,1,2015,2015-08-16,"12:00:00"
37928,18.805222247003,15.2759398200534,0.626063131457275,1,0.841551269541387,0.0476807702990464,1,2015,2015-08-17,"12:00:00"
37679,16.001875854822,15.6587879146903,0.628803013870655,2,0.84204953598937,0.32098879733358,1,2015,2015-08-18,"12:00:00"
38664,19.0469773910427,16.0799880144568,0.631542896284034,3,0.842547802437353,0.309462086843811,1,2015,2015-08-19,"12:00:00"
38676,18.8230094591295,16.587630055098,0.634282778697414,4,0.843046068885336,0.355059716692899,1,2015,2015-08-20,"12:00:00"
38845,21.1978165374048,19.0161794100439,0.637022661110794,5,0.84354433533332,0.355615220812888,1,2015,2015-08-21,"12:00:00"
34181,22.3438260541269,18.6444176255298,0.639762543524174,6,0.844042601781303,0.363438570502731,1,2015,2015-08-22,"12:00:00"
33006,21.3253020588524,20.4866001166171,0.642502425937553,7,0.844540868229286,0.147532635867049,1,2015,2015-08-23,"12:00:00"
39026,15.091147963605,15.4182210426199,0.645242308350933,1,0.845039134677269,0.0931395241181372,1,2015,2015-08-24,"12:00:00"
38131,16.0734778772684,14.2306333764325,0.647982190764313,2,0.845537401125252,0.371817424312564,1,2015,2015-08-25,"12:00:00"
38421,17.4186637702315,16.4674162871465,0.650722073177693,3,0.846035667573235,0.330386075363392,1,2015,2015-08-26,"12:00:00"
37977,16.3688197793035,15.1912249669499,0.653461955591073,4,0.846533934021218,0.343810758263124,1,2015,2015-08-27,"12:00:00"
37323,17.8631297215228,14.379470581373,0.656201838004452,5,0.847032200469201,0.323257105823535,1,2015,2015-08-28,"12:00:00"
32292,19.1282961003907,15.8048284497059,0.658941720417832,6,0.847530466917184,0.29298213128414,1,2015,2015-08-29,"12:00:00"
32347,18.3308885546034,16.1369307534825,0.661681602831212,7,0.848028733365167,0.0600870289787983,1,2015,2015-08-30,"12:00:00"
33814,14.5238338134611,15.1179466639257,0.664421485244592,1,0.84852699981315,0.0626330895287473,2,2015,2015-08-31,"12:00:00"
38370,14.8482221855732,14.0748982864876,0.667161367657971,2,0.849025266261133,0.130543468197389,1,2015,2015-09-01,"12:00:00"
38832,14.3251599483661,12.3819582188232,0.669901250071351,3,0.849523532709116,0.341449865753171,1,2015,2015-09-02,"12:00:00"
38595,13.5616557482974,12.0660361894677,0.672641132484731,4,0.850021799157099,0.362836774372743,1,2015,2015-09-03,"12:00:00"
38123,14.4696533110923,12.4711514709065,0.675381014898111,5,0.850520065605082,0.351865568002963,1,2015,2015-09-04,"12:00:00"
33509,13.481152419237,12.3022174079136,0.67812089731149,6,0.851018332053065,0.3300157392834,1,2015,2015-09-05,"12:00:00"
33297,14.3043627461566,10.6269669800912,0.68086077972487,7,0.851516598501048,0.116424405147672,1,2015,2015-09-06,"12:00:00"
39046,15.7036516268239,12.4315508098062,0.68360066213825,1,0.852014864949031,0.106610499027868,1,2015,2015-09-07,"12:00:00"
38985,12.834820115337,12.3482911400093,0.68634054455163,2,0.852513131397015,0.372743264512545,1,2015,2015-09-08,"12:00:00"
38838,14.7285778253966,13.2927919622992,0.689080426965009,3,0.853011397844998,0.369919451902602,1,2015,2015-09-09,"12:00:00"
38900,18.1455276593272,14.0492197425424,0.691820309378389,4,0.853509664292981,0.363114526432738,1,2015,2015-09-10,"12:00:00"
38516,18.5754246611099,14.7334996244775,0.694560191791769,5,0.854007930740964,0.36598463105268,1,2015,2015-09-11,"12:00:00"
34250,16.9840932189617,16.1109779059905,0.697300074205149,6,0.854506197188947,0.348208499213036,1,2015,2015-09-12,"12:00:00"
33434,14.7751208937311,12.9652293870056,0.700039956618528,7,0.85500446363693,0.150726784556985,1,2015,2015-09-13,"12:00:00"
39907,14.3625484033708,12.9619305543359,0.702779839031908,1,0.855502730084913,0.112952504397741,1,2015,2015-09-14,"12:00:00"
39440,14.2224924447312,12.0188577958616,0.705519721445288,2,0.856000996532896,0.412600685121748,1,2015,2015-09-15,"12:00:00"
39315,14.4474481739752,12.4978877213503,0.708259603858668,3,0.856499262980879,0.39098231645218,1,2015,2015-09-16,"12:00:00"
39157,14.2641301312678,11.8490005149833,0.710999486272047,4,0.856997529428862,0.385195815202296,1,2015,2015-09-17,"12:00:00"
38997,14.932201991046,12.9108782857878,0.713739368685427,5,0.857495795876845,0.377881677622442,1,2015,2015-09-18,"12:00:00"
34285,15.520889510019,12.6849397542089,0.716479251098807,6,0.857994062324828,0.370474956022591,1,2015,2015-09-19,"12:00:00"
33907,16.2302693200872,12.2411683647836,0.719219133512187,7,0.858492328772811,0.152347004906953,1,2015,2015-09-20,"12:00:00"
39530,14.4929275270834,13.9796958870884,0.721959015925567,1,0.858990595220794,0.134848625127303,1,2015,2015-09-21,"12:00:00"
39723,12.558674222056,11.2883726609707,0.724698898338946,2,0.859488861668777,0.395148597352097,1,2015,2015-09-22,"12:00:00"
38847,13.987495716165,10.9242273071746,0.727438780752326,3,0.85998712811676,0.404082955281918,1,2015,2015-09-23,"12:00:00"
38374,14.7881845713746,13.5354075554874,0.730178663165706,4,0.860485394564743,0.363531154522729,1,2015,2015-09-24,"12:00:00"
38785,14.7834176374993,11.7382935232839,0.732918545579086,5,0.860983661012727,0.341635033793167,1,2015,2015-09-25,"12:00:00"
33857,14.3212773425323,10.7421243862489,0.735658427992465,6,0.86148192746071,0.360661049902787,1,2015,2015-09-26,"12:00:00"
33644,15.1601695813353,11.2225494489614,0.738398310405845,7,0.861980193908693,0.132534024627349,1,2015,2015-09-27,"12:00:00"
38975,14.4606455740422,11.4431238467449,0.741138192819225,1,0.862478460356676,0.122673826497547,1,2015,2015-09-28,"12:00:00"
39236,15.7850384979114,12.448835433664,0.743878075232605,2,0.862976726804659,0.369456531802611,1,2015,2015-09-29,"12:00:00"
38994,14.831147657004,12.3436674504581,0.746617957645984,3,0.863474993252642,0.381538746412369,1,2015,2015-09-30,"12:00:00"
39615,14.022250095423,12.0727913599659,0.749357840059364,4,0.863973259700625,0.370336079992593,1,2015,2015-10-01,"12:00:00"
39211,14.2736916949757,11.5885001317514,0.752097722472744,5,0.864471526148608,0.399083418202018,1,2015,2015-10-02,"12:00:00"
34359,11.6625010638763,10.8690355341724,0.754837604886124,6,0.864969792596591,0.380381446162392,1,2015,2015-10-03,"12:00:00"
34232,13.2460306147649,10.0437830362426,0.757577487299503,7,0.865468059044574,0.155772613646885,1,2015,2015-10-04,"12:00:00"
40274,15.4185198561033,13.3268212609055,0.760317369712883,1,0.865966325492557,0.149893528377002,1,2015,2015-10-05,"12:00:00"
40224,16.2780465360817,15.5426534727353,0.763057252126263,2,0.86646459194054,0.429589852791408,1,2015,2015-10-06,"12:00:00"
39496,14.1956608440434,14.5424314060148,0.765797134539643,3,0.866962858388523,0.427275252291455,1,2015,2015-10-07,"12:00:00"
40177,13.2278031866173,10.063237191504,0.768537016953022,4,0.867461124836506,0.393574669012129,1,2015,2015-10-08,"12:00:00"
39798,14.0723764226228,9.98723305688553,0.771276899366402,5,0.867959391284489,0.425099527821498,1,2015,2015-10-09,"12:00:00"
35116,12.8594277878569,10.8981310731231,0.774016781779782,6,0.868457657732472,0.407554856031849,1,2015,2015-10-10,"12:00:00"
34726,12.7173952798302,11.6532430181254,0.776756664193162,7,0.868955924180456,0.190815665216184,1,2015,2015-10-11,"12:00:00"
40032,11.104504786293,9.76064103009057,0.779496546606541,1,0.869454190628439,0.172761781316545,1,2015,2015-10-12,"12:00:00"
40622,11.2576170693432,9.3063489640632,0.782236429019921,2,0.869952457076422,0.418387186371632,1,2015,2015-10-13,"12:00:00"
40569,11.0895561046791,8.6134668886368,0.784976311433301,3,0.870450723524405,0.445699472271086,1,2015,2015-10-14,"12:00:00"
41457,10.575736730382,9.39668003165893,0.787716193846681,4,0.870948989972388,0.443245995741135,1,2015,2015-10-15,"12:00:00"
41292,11.7580468649042,10.739136424875,0.790456076260061,5,0.871447256420371,0.484353300620313,1,2015,2015-10-16,"12:00:00"
36025,11.1869637650338,10.6418682298385,0.79319595867344,6,0.871945522868354,0.476715118970466,1,2015,2015-10-17,"12:00:00"
35832,12.523447056076,11.1443933885976,0.79593584108682,7,0.872443789316337,0.232895102305342,1,2015,2015-10-18,"12:00:00"
41531,11.7510279890802,11.168595526883,0.7986757235002,1,0.87294205576432,0.223960744375521,1,2015,2015-10-19,"12:00:00"
40929,12.0735252070305,10.3695580341701,0.80141560591358,2,0.873440322212303,0.487778909360244,1,2015,2015-10-20,"12:00:00"
42018,12.1504544356114,10.8384235001419,0.804155488326959,3,0.873938588660286,0.459911119340802,1,2015,2015-10-21,"12:00:00"
39812,13.6812084033317,13.0209353601363,0.806895370740339,4,0.874436855108269,0.510323118229794,1,2015,2015-10-22,"12:00:00"
41059,12.0100192689893,10.7081037022074,0.809635253153719,5,0.874935121556252,0.408202944171836,1,2015,2015-10-23,"12:00:00"
36272,12.5107976579477,11.9308343116391,0.812375135567099,6,0.875433388004235,0.465929080640681,1,2015,2015-10-24,"12:00:00"
35771,10.1661796694427,7.61108305064989,0.815115017980478,7,0.875952415554218,0.224284788445514,1,2015,2015-10-25,"12:00:00"
41292,12.5856994979559,8.83828718980128,0.817854900393858,1,0.876450682002201,0.221136931765577,1,2015,2015-10-26,"12:00:00"
41323,13.7007329630751,12.1197582245807,0.820594782807238,2,0.876948948450184,0.476715118970466,1,2015,2015-10-27,"12:00:00"
41673,12.3813782270836,12.7166840233901,0.823334665220618,3,0.877447214898167,0.478150171280437,1,2015,2015-10-28,"12:00:00"
41227,13.6689798787956,11.9727516935875,0.826074547633997,4,0.87794548134615,0.494352374780113,1,2015,2015-10-29,"12:00:00"
41309,14.5310874160341,12.8220633341587,0.828814430047377,5,0.878443747794133,0.473706138320526,1,2015,2015-10-30,"12:00:00"
36220,13.5282952818553,12.7995587970914,0.831554312460757,6,0.878942014242116,0.47750208314045,1,2015,2015-10-31,"12:00:00"
35765,11.7737009364284,10.1319170698216,0.834294194874137,7,0.879440280690099,0.241922044255162,1,2015,2015-11-01,"12:00:00"
41813,10.0749243011601,9.47177746994602,0.837034077287516,1,0.879938547138082,0.220859179705583,1,2015,2015-11-02,"12:00:00"
42446,10.8520866570926,9.81979237989874,0.839773959700896,2,0.880436813586065,0.500833256179983,1,2015,2015-11-03,"12:00:00"
42056,12.6880383283805,11.3318463619159,0.842513842114276,3,0.880935080034048,0.530136098509397,1,2015,2015-11-04,"12:00:00"
42112,14.8066342080127,13.2961038014397,0.845253724527656,4,0.881433346482031,0.512082214609758,1,2015,2015-11-05,"12:00:00"
41307,14.1006095148902,13.8486186735637,0.847993606941035,5,0.881931612930014,0.514674567169706,1,2015,2015-11-06,"12:00:00"
37106,16.0635066965753,14.6352273348728,0.850733489354415,6,0.882429879377997,0.477409499120452,1,2015,2015-11-07,"12:00:00"
36328,13.6513233288874,11.5813840399654,0.853473371767795,7,0.88292814582598,0.282936765114341,1,2015,2015-11-08,"12:00:00"
41632,13.3097183640631,11.8496558522352,0.856213254181175,1,0.883426412273963,0.246921581335062,1,2015,2015-11-09,"12:00:00"
40288,15.641592486509,14.6821343268955,0.858953136594555,2,0.883924678721947,0.492454402370151,1,2015,2015-11-10,"12:00:00"
39810,14.5090326427805,14.0295125824442,0.861693019007934,3,0.88442294516993,0.430237940931395,1,2015,2015-11-11,"12:00:00"
40236,13.436894133782,12.0017744043266,0.864432901421314,4,0.884921211617913,0.408110360151838,1,2015,2015-11-12,"12:00:00"
41518,9.93577636288663,10.7316758626746,0.867172783834694,5,0.885419478065896,0.427830756411443,1,2015,2015-11-13,"12:00:00"
38340,9.06114981636278,8.2280401308408,0.869912666248074,6,0.885917744513879,0.487177113230256,1,2015,2015-11-14,"12:00:00"
36272,15.5909232401876,13.515600681238,0.872652548661453,7,0.886416010961862,0.340061105453199,1,2015,2015-11-15,"12:00:00"
41129,11.9948288356145,12.752949364148,0.875392431074833,1,0.886914277409845,0.244329228775113,1,2015,2015-11-16,"12:00:00"
42272,12.3605494931591,11.6460362606936,0.878132313488213,2,0.887412543857828,0.469169521340617,1,2015,2015-11-17,"12:00:00"
42259,14.335280937538,11.9051849617301,0.880872195901593,3,0.887910810305811,0.522081288769558,1,2015,2015-11-18,"12:00:00"
42629,10.939465908428,11.3833936718685,0.883612078314972,4,0.888409076753794,0.52147949263957,1,2015,2015-11-19,"12:00:00"
42535,8.14175667717183,8.56077824221285,0.886351960728352,5,0.888907343201777,0.538607536339228,1,2015,2015-11-20,"12:00:00"
39678,4.67122010418044,4.57725263897835,0.889091843141732,6,0.88940560964976,0.534256087399315,1,2015,2015-11-21,"12:00:00"
39963,4.16190627108186,1.72153131584681,0.891831725555112,7,0.889903876097743,0.40199981483196,1,2015,2015-11-22,"12:00:00"
46392,4.26024588787292,2.29457288202143,0.894571607968491,1,0.890402142545726,0.415193037681696,1,2015,2015-11-23,"12:00:00"
45013,8.85002197154443,7.3399735772486,0.897311490381871,2,0.890900408993709,0.712804369965744,1,2015,2015-11-24,"12:00:00"
43992,9.31193202408334,7.56353683758372,0.900051372795251,3,0.891398675441692,0.648967688177021,1,2015,2015-11-25,"12:00:00"
43916,9.86942805780084,8.43361045149022,0.902791255208631,4,0.891896941889675,0.601703545967966,1,2015,2015-11-26,"12:00:00"
42093,12.1077021277334,10.6117594507355,0.90553113762201,5,0.892395208337659,0.598185353208036,1,2015,2015-11-27,"12:00:00"
39403,6.7413644046144,5.92991685507319,0.90827102003539,6,0.892893474785642,0.513795018979724,1,2015,2015-11-28,"12:00:00"
40009,11.21206792185,9.28449420630111,0.91101090244877,7,0.893391741233625,0.389269512082215,1,2015,2015-11-29,"12:00:00"
44987,11.1753749320267,9.28451978871805,0.91375078486215,1,0.893890007681608,0.417322470141654,1,2015,2015-11-30,"12:00:00"
43568,12.6323796668465,10.1992329429062,0.916490667275529,2,0.894388274129591,0.647764095917045,1,2015,2015-12-01,"12:00:00"
42330,12.528597196572,11.8677441202845,0.919230549688909,3,0.894886540577574,0.582075733728359,1,2015,2015-12-02,"12:00:00"
43380,11.5618272035,11.5404307061113,0.921970432102289,4,0.895384807025557,0.524766225349505,1,2015,2015-12-03,"12:00:00"
42305,10.2957984080249,9.16759468116764,0.924710314515669,5,0.89588307347354,0.573372835848532,1,2015,2015-12-04,"12:00:00"
38834,12.220167543271,11.3439772393054,0.927450196929049,6,0.896381339921523,0.523608925099528,1,2015,2015-12-05,"12:00:00"
37451,12.6283155349325,12.3356519831291,0.930190079342428,7,0.896879606369506,0.362929358392741,1,2015,2015-12-06,"12:00:00"
42611,12.6399067352827,11.7545312431603,0.932929961755808,1,0.897377872817489,0.298907508564022,1,2015,2015-12-07,"12:00:00"
41850,12.4604043290497,12.1155375500734,0.935669844169188,2,0.897876139265472,0.537774280159245,1,2015,2015-12-08,"12:00:00"
43183,9.92454253689795,7.47934821546901,0.938409726582567,3,0.898374405713455,0.502546060549949,1,2015,2015-12-09,"12:00:00"
44002,10.3120421194401,10.329154640015,0.941149608995947,4,0.898872672161438,0.564253309878715,1,2015,2015-12-10,"12:00:00"
43868,9.06914944104136,8.80987302104291,0.943889491409327,5,0.899370938609421,0.602166466067957,1,2015,2015-12-11,"12:00:00"
